ID варианта товара,Артикул,Название товара,Цена продажи,Остаток
374564227,(нет в наличии) Скороварка Mayer&Boch Home Perfect 80155 5 л,МБ80155,3220.0,3220.0
374564230,Скороварка Mayer&Boch Home Perfect 80157 9 л,МБ80157,3520.0,3520.0
374564235,Скороварка MAYER & BOCH MB-27739 9 л,МБ27739,3212.0,3212.0
374564238,Скороварка MAYER & BOCH MB-27737 5 л,МБ27737,2639.0,2639.0
374564241,Скороварка MAYER & BOCH MB-27738 7 л,МБ27738,2850.0,2850.0
374564246,(нет в нал) Скороварка Mayer&Boch Home Perfect 80413 13 л,МБ80413,2724.0,2724.0
374564252,"Мантоварка MAYER & BOCH MB-3440 10,5 л",МБ3440,3393.0,3393.0
374564254,Мантоварка MAYER & BOCH MB-21465 12 л,МБ21465,4388.0,4388.0
374564256,"Мантоварка MAYER & BOCH MB-21463 8,7 л",МБ21463,3771.0,3771.0
374564260,"Мантоварка MAYER & BOCH MB-21464 10,4 л",МБ21464,4178.0,4178.0
374564261,"Мантоварка MAYER & BOCH MB-21455 7,4 л",МБ21455,3076.0,3076.0
374564265,"Мантоварка MAYER & BOCH MB-21457 7,4 л",МБ21457,3393.0,3393.0
374564266,Мантоварка MAYER & BOCH MB-20950 13 л,МБ20950,4072.0,4072.0
374564270,"Мантоварка MAYER & BOCH MB-21456 9,5 л",МБ21456,3483.0,3483.0
374564274,"Мантоварка MAYER & BOCH MB-20949 10,5 л",МБ20949,3710.0,3710.0
374564278,Мантоварка MAYER & BOCH MB-21461 трехуровневая,МБ21461,2036.0,2036.0
374564283,Мантоварка MAYER & BOCH MB-21469 трехуровневая,МБ21469,2714.0,2714.0
374564285,Мантоварка MAYER & BOCH MB-21459 трехуровневая,МБ21459,1855.0,1855.0
374564289,Мантоварка MAYER & BOCH MB-21460 трехуровневая,МБ21460,2171.0,2171.0
374564293,"Мантоварка MAYER & BOCH MB-21458 9,5 л",МБ21458,3981.0,3981.0
374564303,"Мантоварка MAYER & BOCH MB-22328 8,7 л",МБ22328,3220.0,3220.0
374564339,Мантоварка Mayer&Boch Home Perfect 80256,МБ80256,3076.0,3076.0
374564351,Мантоварка Mayer&Boch Home Perfect 80253,МБ80253,3483.0,3483.0
374564362,Мантоварка Mayer&Boch Home Perfect 80254,МБ80254,3167.0,3167.0
374564369,Мантоварка Mayer&Boch Home Perfect 80255,МБ80255,3348.0,3348.0
374564374,"Мантоварка MAYER & BOCH MB-29643 6,3 л",МБ29643,2669.0,2669.0
374564382,(нет в наличии) Мантоварка Arian 80418,МБ80418,2991.0,2991.0
374564398,"Мантоварка MAYER & BOCH MB-29644 7,7 л",МБ29644,2941.0,2941.0
374564406,"Мантоварка MAYER & BOCH MB-29645 9,5 л",МБ29645,3058.0,3058.0
374954611,Набор столовых приборов TimA Фламенко 24 предмета,ТИ09022/SS,3775.0,3775.0
374982581,Кувшин Loraine 26874 1.8 л,МБ26874,284.0,284.0
374982590,Кувшин Loraine 26871 1.4 л,МБ26871,288.0,288.0
374982596,Кувшин Loraine 26873 1.6 л,МБ26873,288.0,288.0
374982604,Кувшин Loraine 26872 1.6 л,МБ26872,274.0,274.0
374982613,Кувшин Loraine 26868 1.15 л,МБ26868,233.0,233.0
374982628,(нет в наличии) Графин Loraine 27453 0.3 л,МБ27453,82.0,82.0
374982632,Кувшин Loraine 27644 1.4 л,МБ27644,324.0,324.0
374982638,(нет в наличии) Графин Loraine 27446 0.8 л,МБ27446,152.0,152.0
374982645,(нет в наличии) Графин Loraine 27448 1 л,МБ27448,142.0,142.0
374982650,(нет в наличии) Графин Loraine 27444 1 л,МБ27444,142.0,142.0
374982657,Графин Loraine 27442 0.8 л,МБ27442,152.0,152.0
374982664,(нет в наличии) Графин Loraine 27449 1 л,МБ27449,147.0,147.0
374982672,(нет в наличии) Графин Loraine 27443 1 л,МБ27443,152.0,152.0
374982679,(нет в наличии) Графин Loraine 27447 1 л,МБ27447,142.0,142.0
374982686,(нет в наличии) Графин Loraine 27454 0.3 л,МБ27454,87.0,87.0
374982693,Графин Loraine 28170-1 1 л,МБ28170-1,162.0,162.0
374982698,Графин Loraine 28170 1 л,МБ28170,177.0,177.0
374982701,Графин Loraine 28170-2 1 л,МБ28170-2,162.0,162.0
374982703,Графин Loraine 28193 1 л,МБ28193,139.0,139.0
374982712,Графин Loraine 27812 1 л,МБ27812,157.0,157.0
374982724,Графин Loraine 27812-1 1 л,МБ27812-1,157.0,157.0
374982733,Графин Loraine 27812-2 1 л,МБ27812-2,157.0,157.0
374982741,Кувшин  Mayer&Boch 29719 2 л,МБ29719,487.0,487.0
374982749,Графин  Mayer&Boch 29723 1 л,МБ29723,321.0,321.0
374982757,Кувшин Loraine 1500-зел 1.5 л,МБ1500-зел,289.0,289.0
374982773,Кувшин Loraine 317 1.8 л,МБ317,380.0,380.0
374982786,Кувшин Loraine 1500-кр 1.5 л,МБ1500-кр,289.0,289.0
374982796,Графин Loraine 28097 0.35 л,МБ28097,109.0,109.0
374995695,Набор столовых приборов TimA Твист 24 предмета,ТИ09015/SS,3935.0,3935.0
375049642,Набор столовых приборов TimA Вальс 24 предмета,ТИ07472/SS,3745.0,3745.0
375050623,Набор столовых приборов TimA Болеро 24 предмета,ТИ16002/SS,3890.0,3890.0
375052276,Хлебница TimA 40-1,ТИ40-1,1267.0,1267.0
375054512,Крышка стеклянная с силиконовым ободом TimA 5020BL 20 см,ТИ5020BL,369.0,369.0
375056255,Крышка стеклянная с силиконовым ободом TimA 5022BL 22 см,ТИ5022BL,410.0,410.0
375080385,Крышка стеклянная с силиконовым ободом TimA 5028BL 28 см,ТИ5028BL,493.0,493.0
375081302,Крышка стеклянная с силиконовым ободом TimA 5020BR 20 см,ТИ5020BR,350.0,350.0
375140543,Крышка стеклянная с силиконовым ободом TimA 5022BR 22 см,ТИ5022BR,410.0,410.0
375328424,Турка Станица Т-200 220 мл,МБ200,740.0,740.0
375328431,Турка Станица Т-300 300 мл,МБ300,700.0,700.0
375328436,Турка Станица Т-540 540 мл,МБ540,775.0,775.0
375328437,Турка Станица Т-640 640 мл,МБ640,825.0,825.0
375328441,Турка MAYER & BOCH Т-850 850 мл,МБ850,929.0,929.0
375328446,Турка MAYER & BOCH медная MB-010- 250 мл,МБ010-,685.0,685.0
375328449,Турка MAYER & BOCH MB-007- 500 мл,МБ007-,652.0,652.0
375328451,Турка MAYER & BOCH MB-008- 600 мл,МБ008-,701.0,701.0
375328454,Турка MAYER & BOCH MB-004- 400 мл,МБ004-,615.0,615.0
375328458,Турка MAYER & BOCH MB-009- 700 мл,МБ009-,719.0,719.0
375328464,Подставка под горячее Loraine 24547 17 см,МБ24547,139.0,139.0
375328467,Подставка под горячее Loraine 24549 17 см,МБ24549,143.0,143.0
375328473,Подставка под горячее Loraine 24551 17 см,МБ24551,139.0,139.0
375328475,Подставка под горячее Loraine 24553 17 см,МБ24553,139.0,139.0
375328478,Подставка под горячее Loraine 24554 17 см,МБ24554,139.0,139.0
375328481,Чайный сервиз Loraine 23134 13 пр.,МБ23134,1137.0,1137.0
375328485,Чайный сервиз Loraine 27321 13 пр.,МБ27321,955.0,955.0
375328488,Блюдо Loraine 637,МБ637,264.0,264.0
375328493,Сахарница Loraine 23757 350 мл,МБ23757,286.0,286.0
375328498,Супница Loraine 26156 350 мл,МБ26156,192.0,192.0
375328501,Супница Loraine 26158 580 мл,МБ26158,208.0,208.0
375328506,Супница Loraine 21576 350 мл,МБ21576,217.0,217.0
375328517,Супница Loraine 21587 600 мл,МБ21587,158.0,158.0
375328527,Сахарница Loraine 23745 350 мл,МБ23745,282.0,282.0
375328537,Сахарница Loraine 22440 550 мл,МБ22440,366.0,366.0
375328544,Супница Loraine 21685 600 мл,МБ21685,233.0,233.0
375328548,Подставка для губки Lorain 28889 170 мл,МБ28889,167.0,167.0
375328556,Конфетница Loraine 28890,МБ28890,591.0,591.0
375328560,MAYER & BOCH Конфетница 26760 25.4 см,МБ26760,538.0,538.0
375328567,MAYER & BOCH Конфетница 26757 27 см,МБ26757,518.0,518.0
375328577,MAYER & BOCH Конфетница 26756 25.5 см,МБ26756,528.0,528.0
375328584,MAYER & BOCH Конфетница 26762 25.4 см,МБ26762,473.0,473.0
375328600,Loraine Этажерка 28566 25.5 см,МБ28566,846.0,846.0
375328612,Loraine Этажерка 28567,МБ28567,854.0,854.0
375328624,Подсвечник Loraine 20240,МБ20240,129.0,129.0
375328635,Банка для сыпучих MAYER & BOCHMB-27053,МБ27053,699.0,699.0
375328641,Банка для сыпучих MAYER & BOCHMB-27055,МБ27055,699.0,699.0
375328645,Бутылка для масла и уксуса MAYER & BOCH MB-26764 450 мл,МБ26764,147.0,147.0
375328655,Бутылка для масла и уксуса MAYER & BOCH MB-26765 250 мл,МБ26765,132.0,132.0
375328660,Бутылка для масла и уксуса Loraine 28099 240 мл,МБ28099,96.0,96.0
375328670,Бутылка для масла и уксуса Loraine 28083 450 мл,МБ28083,115.0,115.0
375469581,"Чайник со свистком Добрыня DO-2903 красный 2,5 л",ДОDO-2903R,613.0,613.0
375469660,"Чайник со свистком Добрыня DO-2903 фиолетовый 2,5 л",ДОDO-2903V,613.0,613.0
375699700,Ножи для сыра MAYER & BOCH MB-24188 3 шт.,МБ24188,242.0,242.0
375699703,Ножи для сыра MAYER & BOCH MB-24188-1 3 шт.,МБ24188-1,249.0,249.0
375699707,Ножницы для салата и помидора MAYER & BOCH MB-23578,МБ23578,224.0,224.0
375699712,Ножницы для салата и помидора MAYER & BOCH MB-23579,МБ23579,314.0,314.0
375699715,Секатор для курицы и индейки MAYER & BOCH MB-23580,МБ23580,359.0,359.0
375699720,Секатор для курицы и индейки MAYER & BOCH MB-23580-2,МБ23580-2,350.0,350.0
375699723,Секатор для курицы и индейки MAYER & BOCH MB-23580-1,МБ23580-1,350.0,350.0
375699728,Кухонные ножницы MAYER & BOCH MB-29048,МБ29048,470.0,470.0
375699732,Кухонные ножницы MAYER & BOCH MB-29433,МБ29433,87.0,87.0
375699735,Кухонные ножницы MAYER & BOCH MB-29432,МБ29432,87.0,87.0
375699739,Кухонные ножницы MAYER & BOCH MB-29431,МБ29431,416.0,416.0
375699744,Овощерезка MAYER & BOCH MB-23166,МБ23166,175.0,175.0
375699750,Овощерезка MAYER & BOCH MB-23328,МБ23328,135.0,135.0
375699754,Овощерезка MAYER & BOCH MB-23166-3,МБ23166-3,180.0,180.0
375699760,Овощерезка MAYER & BOCH MB-23166-1,МБ23166-1,180.0,180.0
375699770,Овощерезка MAYER & BOCH MB-23166-2,МБ23166-2,180.0,180.0
375699791,Овощерезка MAYER & BOCH MB-23328-1,МБ23328-1,134.0,134.0
375699800,Хлебница MAYER & BOCH MB-20944,МБ20944,396.0,396.0
375699803,Хлебница MAYER & BOCH MB-22332,МБ22332,318.0,318.0
375699805,Корзина плетеная MAYER & BOCH MB-28254,МБ28254,328.0,328.0
375699812,Корзина плетеная MAYER & BOCH MB-28259,МБ28259,286.0,286.0
375699821,Корзина плетеная MAYER & BOCH MB-28246,МБ28246,332.0,332.0
375699833,Корзина плетеная MAYER & BOCH MB-28247,МБ28247,342.0,342.0
375699839,Корзина плетеная MAYER & BOCH MB-28253,МБ28253,337.0,337.0
375699843,Корзина плетеная MAYER & BOCH MB-28256,МБ28256,287.0,287.0
375699846,Корзина плетеная MAYER & BOCH MB-28245,МБ28245,341.0,341.0
375699852,Корзина плетеная MAYER & BOCH MB-28257,МБ28257,287.0,287.0
375699855,Корзина плетеная MAYER & BOCH MB-28244,МБ28244,351.0,351.0
375699858,Корзина плетеная MAYER & BOCH MB-28249,МБ28249,269.0,269.0
375699863,"Конфетница Nobel 506 31,5 см",МБ506,578.0,578.0
375699868,Креманка Lenardi 588-053,МБ588-053,378.0,378.0
375699871,Сахарница Lenardi 588-081,МБ588-081,584.0,584.0
375699875,"Конфетница Lenardi 588-182 18,5 см",МБ588-182,891.0,891.0
375699880,Набор салатниц MAYER & BOCH 23187 4 шт.,МБ23187,432.0,432.0
375699883,Набор салатниц MAYER & BOCH 23191 6 шт.,МБ23191,420.0,420.0
375699886,Ваза для фруктов MAYER & BOCH MB-25537,МБ25537,354.0,354.0
375699892,Ваза для фруктов MAYER & BOCH MB-26790,МБ26790,314.0,314.0
375699897,Ваза для фруктов MAYER & BOCH MB-26787,МБ26787,444.0,444.0
375699901,Ваза для фруктов Loraine 27561,МБ27561,368.0,368.0
375699904,Ваза для фруктов Loraine 27558,МБ27558,718.0,718.0
375699910,Ваза для фруктов Loraine 27557,МБ27557,599.0,599.0
375699915,Ваза для фруктов Loraine 27560,МБ27560,404.0,404.0
375699919,Ваза для фруктов Loraine 27559,МБ27559,445.0,445.0
375699922,"Подставка под горячее MAYER & BOCH MB-21939-1 22,5 см",МБ21939-1,278.0,278.0
375699926,Прихватка MAYER & BOCH MB-21940,МБ21940,135.0,135.0
375699929,Перчатка силиконовая MAYER & BOCH MB-21941,МБ21941,359.0,359.0
375699932,"Подставка под горячее MAYER & BOCH MB-21939-3 22,5 см",МБ21939-3,286.0,286.0
375699938,"Подставка под горячее MAYER & BOCH MB-21939-2 22,5 см",МБ21939-2,286.0,286.0
375699942,Коврик силиконовый MAYER & BOCH MB-26051,МБ26051,287.0,287.0
375699946,Прихватка MAYER & BOCH MB-21940-3,МБ21940-3,139.0,139.0
375699951,Прихватка MAYER & BOCH MB-21940-2,МБ21940-2,139.0,139.0
375699955,Прихватка MAYER & BOCH MB-21940-1,МБ21940-1,139.0,139.0
375699958,Коврик силиконовый MAYER & BOCH MB-28069,МБ28069,443.0,443.0
375699963,Коврик силиконовый MAYER & BOCH MB-28069-2,МБ28069-2,443.0,443.0
375699966,Коврик силиконовый MAYER & BOCH MB-28069-1,МБ28069-1,443.0,443.0
375699970,Коврик силиконовый MAYER & BOCH MB-28069-3,МБ28069-3,443.0,443.0
375699976,Перчатки силиконовые многофункциональные MAYER & BOCH MB-29043,МБ29043,717.0,717.0
375699984,Перчатки силиконовые многофункциональные MAYER & BOCH MB-29043-1,МБ29043-1,717.0,717.0
375699988,Коврик силиконовый MAYER & BOCH MB-28069-4,МБ28069-4,443.0,443.0
375699993,Коврик силиконовый MAYER & BOCH MB-29423-1,МБ29423-1,254.0,254.0
375699998,Коврик силиконовый MAYER & BOCH MB-29423-1-2,МБ29423-1-2,254.0,254.0
375700002,Коврик силиконовый MAYER & BOCH MB-29423,МБ29423,254.0,254.0
375700015,Перчатка силиконовая MAYER & BOCH MB-21941-1,МБ21941-1,369.0,369.0
375700034,Коврик силиконовый MAYER & BOCH MB-29437-2,МБ29437-2,421.0,421.0
375700049,Коврик силиконовый MAYER & BOCH MB-29437,МБ29437,421.0,421.0
375700063,Коврик силиконовый MAYER & BOCH MB-29437-1,МБ29437-1,421.0,421.0
375700067,Форма для выпечки MAYER & BOCH MB-20195,МБ20195,154.0,154.0
375700070,Форма для выпечки MAYER & BOCH MB-20192,МБ20192,154.0,154.0
